"",temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (m/s),wind_speed_100m (m/s),shortwave_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),Mese
14,0.623731,0.397553,0.564358,0.532841,0.333967,0.259502,0.335290,0.818615,October
15,0.546081,0.493835,0.560297,0.505380,0.346259,0.146290,0.269692,0.613960,October
16,0.530118,0.874418,0.551969,0.483193,0.508123,-0.005774,0.000289,0.025762,October
17,0.497063,0.804027,0.572317,0.656637,0.612228,-0.017355,-0.012474,0.000648,October
18,0.493554,0.866839,0.581243,0.592236,0.596592,-0.020047,-0.012743,-0.001789,October
19,0.466434,0.760018,0.573189,0.368652,0.541329,-0.020026,-0.012940,-0.001895,October
20,0.451637,0.893668,0.600708,0.403596,0.506142,-0.019569,-0.012928,-0.001613,October
21,0.436498,0.892313,0.613601,0.318541,0.415238,-0.019282,-0.012803,-0.001493,October
22,0.423083,0.921143,0.630810,0.334929,0.399263,-0.018899,-0.012585,-0.001576,October
23,0.421227,0.916189,0.634746,0.361768,0.500080,-0.017113,-0.011146,0.000367,October
0,0.110853,0.972367,0.603068,0.124283,0.101970,-0.011106,-0.033059,-0.028913,March
1,0.083260,0.986151,0.581945,0.156052,0.132114,-0.013134,-0.033808,-0.030866,March
2,0.072223,1.006194,0.579554,0.147781,0.190294,-0.013344,-0.033953,-0.031041,March
3,0.049590,0.986651,0.578858,0.267520,0.337444,-0.013786,-0.033829,-0.030988,March
4,0.050699,0.857679,0.578150,0.336831,0.316549,-0.013386,-0.028559,-0.030771,March
5,0.080858,0.698446,0.600184,0.353988,0.406739,-0.007946,-0.022179,-0.018349,March
6,0.111354,0.653624,0.631289,0.314486,0.432746,0.031476,0.162976,-0.017446,March
7,0.199489,0.532853,0.640396,0.233069,0.386132,0.279122,0.426536,0.338607,March
8,0.341540,0.539876,0.652845,0.313116,0.313495,0.451030,0.254740,0.565869,March
9,0.370005,0.515273,0.653422,0.251840,0.177505,0.562900,0.422214,0.576936,March
10,0.416106,0.501584,0.651612,0.310301,0.187595,0.646665,0.506240,0.490772,March
11,0.417001,0.505647,0.642377,0.296394,0.243805,0.603814,0.568728,0.340540,March
12,0.329689,0.600008,0.612235,0.125973,0.154238,0.525551,0.554624,0.176169,March
13,0.388860,0.601737,0.586399,0.244796,0.188364,0.333061,0.484566,0.068004,March
14,0.402155,0.515793,0.581236,0.366267,0.252450,0.341064,0.369746,0.323806,March
15,0.346998,0.525634,0.577299,0.389620,0.282087,0.197469,0.214385,0.409828,March
16,0.347993,0.734509,0.576907,0.349272,0.255800,0.092546,0.163214,0.236464,March
17,0.264702,0.854031,0.580234,0.310729,0.236273,-0.003819,-0.021656,-0.016539,March
18,0.238020,0.921609,0.599619,0.371195,0.198768,-0.012947,-0.031733,-0.031030,March
19,0.226543,0.970149,0.623695,0.328101,0.223827,-0.013839,-0.033684,-0.031127,March
20,0.102608,0.999716,0.634913,0.201215,0.134917,-0.013717,-0.033787,-0.031125,March
21,0.186871,0.971722,0.639838,0.123685,0.105826,-0.013611,-0.033632,-0.031111,March
22,0.158615,0.946188,0.645192,0.141859,0.125855,-0.011721,-0.033698,-0.030946,March
23,0.088889,0.982589,0.647152,0.176559,0.131515,-0.005901,-0.033379,-0.028661,March
0,0.432412,0.852197,0.506279,0.177738,0.219593,-0.037573,-0.053890,-0.043854,August
1,0.414511,0.823780,0.483148,0.319977,0.255312,-0.040157,-0.055500,-0.044227,August
2,0.398408,0.858098,0.476989,0.198612,0.270768,-0.041048,-0.055622,-0.044314,August
3,0.398487,0.854650,0.475699,0.147113,0.228098,-0.040973,-0.056076,-0.044176,August
4,0.396636,0.833848,0.477358,0.127168,0.177712,-0.039946,-0.053991,-0.040821,August
5,0.423831,0.731925,0.485079,0.098901,0.159771,0.073527,0.003594,0.292411,August
6,0.495867,0.623031,0.511220,0.117851,0.131503,0.251122,0.202798,0.755172,August
7,0.542001,0.173151,0.521094,0.212834,0.124887,0.503307,0.140687,0.837129,August
8,0.633323,0.273832,0.527820,0.333378,0.249843,0.775952,0.449753,0.871916,August
9,0.689547,0.153599,0.522848,0.364986,0.218878,0.812339,0.234762,0.868660,August
10,0.736570,0.186428,0.519311,0.248648,0.152216,0.876138,0.443065,0.862544,August
11,0.738357,0.245485,0.501122,0.170534,0.169692,0.875090,0.499226,0.791150,August
12,0.762328,0.128441,0.487693,0.178826,0.132815,0.869095,0.412371,0.794203,August
13,0.761235,0.098484,0.488838,0.418897,0.221828,0.849208,0.506832,0.856414,August
14,0.719982,0.127848,0.493043,0.538173,0.417572,0.578064,0.276647,0.776929,August
15,0.669973,0.164670,0.494103,0.609989,0.537148,0.429749,0.155059,0.584549,August
16,0.601918,0.229017,0.501906,0.605124,0.562494,0.200380,0.168205,0.453993,August
17,0.565538,0.298788,0.507408,0.574181,0.546043,0.078207,-0.009131,0.261681,August
18,0.516791,0.414979,0.509858,0.454330,0.537469,-0.037830,-0.053569,-0.028844,August
19,0.467107,0.560759,0.526039,0.467604,0.557059,-0.039757,-0.055892,-0.043282,August
20,0.459427,0.526542,0.539724,0.492288,0.548754,-0.038988,-0.055726,-0.041764,August
21,0.442404,0.659951,0.545867,0.491630,0.555768,-0.037313,-0.053913,-0.040422,August
22,0.423323,0.718715,0.548048,0.477249,0.567701,-0.036606,-0.055173,-0.043555,August
23,0.433288,0.762415,0.547659,0.485092,0.567240,-0.031431,-0.053702,-0.040494,August
0,0.248984,0.644988,0.622453,0.612784,0.692997,-0.070657,-0.022636,-0.022683,January
1,0.251882,0.571177,0.612915,0.664362,0.679117,-0.072087,-0.022993,-0.022807,January
2,0.227599,0.647124,0.585177,0.727015,0.636545,-0.072222,-0.023098,-0.022824,January
3,0.232522,0.571295,0.557752,0.640408,0.652213,-0.072210,-0.023109,-0.022763,January
4,0.248245,0.449631,0.523739,0.543507,0.691272,-0.070931,-0.023036,-0.022135,January
5,0.238600,0.511167,0.527060,0.677193,0.638412,-0.068181,-0.022895,-0.016308,January
6,0.233927,0.604709,0.548638,0.741462,0.751412,-0.066170,-0.012873,0.017471,January
7,0.229375,0.574408,0.572351,0.855007,0.816254,-0.039204,0.066198,0.137604,January
8,0.268144,0.612781,0.582389,0.857619,0.818014,0.158897,0.377201,0.435141,January
9,0.262215,0.565560,0.592321,0.856031,0.780613,0.188243,0.378246,0.374357,January
10,0.280569,0.561097,0.585379,0.842005,0.789081,0.324638,0.426307,0.450428,January
11,0.296830,0.444210,0.550287,0.807629,0.746532,0.364300,0.454882,0.543885,January
12,0.305225,0.351000,0.514832,0.718217,0.664216,0.357135,0.419952,0.570511,January
13,0.302932,0.357997,0.510123,0.581623,0.571952,0.231422,0.463718,0.433966,January
14,0.301109,0.439946,0.515596,0.426082,0.476609,0.094050,0.419776,0.309674,January
15,0.292517,0.421532,0.512921,0.425122,0.474733,-0.046323,0.177235,0.098368,January
16,0.282166,0.541914,0.504718,0.613917,0.543667,-0.067117,-0.014251,-0.005415,January
17,0.269161,0.588976,0.510887,0.698510,0.615294,-0.071439,-0.022762,-0.022411,January
18,0.250924,0.627484,0.532861,0.719762,0.641609,-0.072128,-0.022638,-0.022802,January
19,0.245954,0.615537,0.557356,0.613172,0.654318,-0.072209,-0.023072,-0.022821,January
20,0.237124,0.679165,0.567929,0.574340,0.638902,-0.072148,-0.023116,-0.022808,January
21,0.233381,0.653342,0.580437,0.439997,0.476007,-0.072106,-0.023127,-0.022810,January
22,0.234662,0.645002,0.590783,0.466460,0.469564,-0.070875,-0.022419,-0.022244,January
23,0.229255,0.620687,0.601035,0.489255,0.488474,-0.068077,-0.020378,-0.017831,January
0,0.088307,0.869121,0.683233,0.132764,0.058239,-0.014436,-0.028083,-0.015107,March
1,0.049816,0.877754,0.673040,0.278258,0.118679,-0.017441,-0.027121,-0.015245,March
2,0.036588,0.890417,0.675850,0.088809,0.080566,-0.018731,-0.027376,-0.015279,March
3,0.040912,0.887345,0.645332,0.076438,0.057428,-0.018595,-0.024996,-0.015195,March
4,0.059578,0.855452,0.624318,0.120710,0.101739,-0.003775,-0.023326,-0.012119,March
5,0.042444,0.858713,0.649978,0.205291,0.129958,0.013547,-0.026097,0.005726,March
6,0.062070,0.837857,0.663738,0.290534,0.320597,0.051466,0.107796,0.100994,March
7,0.120532,0.764373,0.672783,0.394432,0.355917,0.268861,0.160443,0.274567,March
8,0.217093,0.716848,0.656002,0.311494,0.243071,0.459253,0.345437,0.397792,March
9,0.225925,0.600249,0.673800,0.144629,0.072318,0.539273,0.467356,0.419711,March
10,0.299365,0.495803,0.632213,-0.011051,0.027379,0.593148,0.587938,0.445219,March
11,0.351643,0.440031,0.621746,-0.018250,0.019362,0.617598,0.687258,0.489466,March
12,0.380072,0.424860,0.568455,0.330839,0.143054,0.618159,0.672704,0.462500,March
13,0.365586,0.432884,0.562440,0.215021,0.208870,0.523365,0.662119,0.380682,March
14,0.357278,0.455594,0.553528,0.238391,0.212410,0.379150,0.535208,0.227428,March
15,0.359314,0.468542,0.545583,0.218042,0.294591,0.139517,0.486875,0.204059,March
16,0.328489,0.645073,0.538281,0.446433,0.395676,0.026197,0.100421,0.121666,March
17,0.242725,0.773938,0.540123,0.523297,0.487175,-0.015270,-0.022192,-0.011989,March
18,0.209877,0.824099,0.544505,0.548071,0.535473,-0.018355,-0.029197,-0.015222,March
19,0.182046,0.827920,0.548415,0.544896,0.552196,-0.018695,-0.030457,-0.015247,March
20,0.186175,0.817934,0.543476,0.562837,0.558522,-0.017977,-0.030954,-0.015070,March
21,0.163705,0.787571,0.547004,0.562931,0.548463,-0.018001,-0.030971,-0.015166,March
22,0.135682,0.811076,0.540354,0.548626,0.544849,-0.015325,-0.030548,-0.014699,March
23,0.104769,0.838454,0.537500,0.527387,0.526612,-0.012912,-0.024432,-0.013822,March
0,0.320441,0.856461,0.413556,0.163848,0.182157,-0.041662,0.009922,-0.031023,December
1,0.315245,0.845724,0.407235,0.246775,0.226871,-0.043179,0.009473,-0.031441,December
2,0.313119,0.776430,0.416206,0.285039,0.210245,-0.043832,0.009220,-0.031519,December
3,0.309095,0.706874,0.420758,0.281917,0.260837,-0.043798,0.009699,-0.031268,December
4,0.323435,0.692675,0.434636,0.261021,0.192995,-0.040455,0.010701,-0.030894,December
5,0.321587,0.600784,0.435691,0.225240,0.230059,-0.039741,0.012548,-0.028855,December
6,0.321767,0.662261,0.481857,0.196792,0.227152,-0.030650,0.025215,-0.000628,December
7,0.325540,0.780925,0.488131,0.310051,0.402127,0.006751,0.131227,0.032178,December
8,0.409906,0.691003,0.493067,0.694041,0.624079,0.220437,0.357569,0.127160,December
9,0.416010,0.644890,0.500107,0.713252,0.545581,0.349480,0.520779,0.227950,December
10,0.427897,0.614725,0.491434,0.770471,0.726872,0.372861,0.554140,0.041561,December
11,0.426538,0.605420,0.476395,0.790548,0.763945,0.370136,0.557723,0.125632,December
12,0.435881,0.572982,0.455981,0.784011,0.682007,0.384522,0.530081,0.245888,December
13,0.425764,0.575304,0.472115,0.765358,0.724256,0.320999,0.384381,0.331670,December
14,0.409612,0.621491,0.482462,0.641147,0.693312,0.148207,0.270481,0.232376,December
15,0.383292,0.718171,0.506885,0.382736,0.571517,-0.016174,0.077546,0.074022,December
16,0.378102,0.730675,0.477746,0.517980,0.552245,-0.038440,0.013817,-0.025954,December
17,0.384651,0.700197,0.510358,0.534755,0.418437,-0.042747,0.008571,-0.030855,December
18,0.392156,0.737470,0.516465,0.521463,0.416495,-0.043661,0.008343,-0.031459,December
19,0.380788,0.733020,0.507401,0.504030,0.420505,-0.043821,0.008215,-0.031391,December
20,0.365312,0.726269,0.491020,0.328979,0.283215,-0.043605,0.008299,-0.031369,December
21,0.384139,0.623635,0.508936,0.409990,0.368156,-0.043658,0.008455,-0.031504,December
22,0.385688,0.592471,0.517711,0.429569,0.422435,-0.042681,0.009156,-0.031170,December
23,0.371416,0.628884,0.522366,0.390392,0.478546,-0.039747,0.010542,-0.029494,December
0,0.294263,0.866161,0.634832,0.185766,0.158732,-0.089797,-0.004844,-0.018356,April
1,0.296721,0.876589,0.632212,0.092254,0.072102,-0.090650,-0.006525,-0.018402,April
2,0.231498,0.845395,0.627868,0.119399,0.122716,-0.093524,-0.005905,-0.018609,April
3,0.240547,0.929741,0.622880,0.157041,0.153243,-0.093297,-0.006853,-0.018091,April
4,0.266630,0.936726,0.625260,0.183009,0.210375,-0.087593,0.006709,-0.014608,April
5,0.236511,0.936552,0.627278,0.134290,0.154823,-0.013257,0.067444,0.036979,April
6,0.329011,0.882623,0.628548,0.169350,0.073994,0.185688,0.349081,0.606798,April
7,0.351538,0.774593,0.630164,0.202744,0.075459,0.270344,0.526515,0.576954,April
8,0.373879,0.388193,0.634258,0.214470,0.121055,0.412266,0.687766,0.529592,April
9,0.387065,0.313539,0.634074,0.203033,0.080873,0.592063,0.710366,0.744954,April
10,0.414139,0.276017,0.633762,0.192194,0.075380,0.648244,0.701715,0.799697,April
11,0.421239,0.239088,0.628718,0.201250,0.070200,0.752356,0.719105,0.850837,April
12,0.432039,0.211369,0.618204,0.148053,-0.008574,0.732555,0.676132,0.852857,April
13,0.425996,0.215310,0.616782,0.128583,-0.001384,0.660825,0.666074,0.801725,April
14,0.405392,0.239393,0.609993,0.125208,0.008108,0.328370,0.503153,0.576711,April
15,0.377663,0.317073,0.606819,0.123482,-0.010541,0.246827,0.443119,0.486104,April
16,0.389008,0.387867,0.601610,0.095292,0.000639,0.061408,0.192478,0.459355,April
17,0.342323,0.495543,0.601984,0.077221,0.006518,-0.057743,0.040388,0.171052,April
18,0.262059,0.577018,0.604203,0.047797,0.007082,-0.093073,0.001060,-0.015179,April
19,0.232493,0.708165,0.607786,0.041571,0.014912,-0.093739,-0.006711,-0.018249,April
20,0.193122,0.827924,0.611701,0.055764,0.060814,-0.093470,-0.007200,-0.018240,April
21,0.180772,0.835446,0.612044,0.026389,0.013885,-0.092811,-0.007211,-0.018050,April
22,0.184566,0.774401,0.609734,0.035690,0.026689,-0.090633,-0.006979,-0.017438,April
23,0.175301,0.810391,0.608286,0.046644,0.051690,-0.086261,-0.005804,-0.012019,April
0,0.651021,0.910568,0.586428,0.609414,0.710320,-0.120990,-0.041823,-0.023165,September
1,0.652187,0.908477,0.585083,0.611759,0.732805,-0.121456,-0.042474,-0.023251,September
2,0.651010,0.903832,0.580451,0.628259,0.757288,-0.121614,-0.042594,-0.023251,September
3,0.651627,0.893305,0.568643,0.673522,0.771449,-0.121409,-0.042500,-0.022871,September
4,0.650774,0.887510,0.558545,0.652271,0.751262,-0.116686,-0.028940,-0.015527,September
5,0.657221,0.876026,0.560217,0.647625,0.754059,-0.064863,0.127034,0.007977,September
6,0.665661,0.760149,0.566168,0.654232,0.715080,0.037819,0.275938,0.169981,September
7,0.705551,0.701492,0.570682,0.674873,0.682031,0.480413,0.517186,0.517370,September
8,0.712094,0.589612,0.581986,0.750074,0.719488,0.493554,0.596364,0.655817,September
9,0.729530,0.565197,0.586256,0.659670,0.703696,0.625560,0.639648,0.700601,September
10,0.737257,0.558188,0.583672,0.642227,0.703105,0.742376,0.625360,0.769163,September
11,0.742997,0.554917,0.576443,0.667528,0.711756,0.774486,0.631392,0.775885,September
12,0.736059,0.590488,0.571133,0.718936,0.734468,0.749752,0.603902,0.773559,September
13,0.712868,0.656940,0.558166,0.739633,0.735508,0.502519,0.568053,0.618504,September
14,0.717145,0.642250,0.553595,0.707369,0.728684,0.320430,0.469303,0.561935,September
15,0.718810,0.660172,0.550059,0.636491,0.688682,0.186567,0.382794,0.616607,September
16,0.699967,0.768707,0.547691,0.467957,0.659961,-0.039918,0.071092,0.360228,September
17,0.693356,0.813543,0.547322,0.446833,0.656871,-0.113797,-0.035560,-0.004121,September
18,0.684814,0.838754,0.547435,0.491395,0.708893,-0.120789,-0.041173,-0.022423,September
19,0.673881,0.843260,0.549528,0.496827,0.744907,-0.121611,-0.042417,-0.023214,September
20,0.679611,0.865388,0.549351,0.495545,0.757309,-0.121399,-0.042490,-0.023037,September
21,0.663304,0.867437,0.551387,0.528151,0.745751,-0.121002,-0.042489,-0.023007,September
22,0.658090,0.908698,0.550787,0.473033,0.738810,-0.119950,-0.042018,-0.023065,September
23,0.656794,0.913952,0.551076,0.451308,0.722930,-0.118621,-0.038344,-0.022098,September
0,0.538182,0.772835,0.538345,0.500808,0.515568,-0.063130,-0.033244,-0.032102,August
1,0.528738,0.771180,0.535375,0.294982,0.503135,-0.064732,-0.029320,-0.032308,August
2,0.523329,0.796074,0.521326,0.231887,0.492228,-0.069962,-0.033673,-0.032505,August
3,0.520332,0.849347,0.521793,0.198124,0.462055,-0.069839,-0.032931,-0.032442,August
4,0.518563,0.884570,0.532773,0.276797,0.532882,-0.066418,-0.013012,-0.031469,August
5,0.523883,0.864296,0.524991,0.305697,0.546683,0.036013,0.217849,0.058990,August
6,0.565103,0.667030,0.538858,0.360096,0.431694,0.320965,0.241364,0.667074,August
7,0.630605,0.413799,0.539136,0.392420,0.371311,0.687093,0.344685,0.834088,August
8,0.712442,0.450141,0.542246,0.506379,0.433367,0.782471,0.350274,0.837032,August
9,0.729574,0.373824,0.556474,0.468160,0.425796,0.852354,0.570172,0.839848,August
10,0.745925,0.293448,0.552731,0.408957,0.430280,0.916954,0.626529,0.798016,August
11,0.744153,0.332490,0.545406,0.422948,0.499209,0.904876,0.680502,0.671996,August
12,0.716950,0.476998,0.534027,0.698717,0.584109,0.875091,0.633437,0.352620,August
13,0.691581,0.381178,0.525499,0.702070,0.595293,0.699180,0.627215,0.391041,August
14,0.721982,0.348591,0.520564,0.592619,0.552296,0.531813,0.430069,0.410687,August
15,0.737167,0.316716,0.507820,0.373442,0.463922,0.416780,0.307701,0.625553,August
16,0.710343,0.407176,0.495846,0.327324,0.504827,0.061833,0.151881,0.175880,August
17,0.660619,0.596166,0.502874,0.340062,0.568299,-0.031012,0.083775,0.083496,August
18,0.636335,0.636404,0.499741,0.299877,0.601464,-0.068677,-0.026800,-0.027092,August
19,0.592767,0.698340,0.504281,0.282641,0.610993,-0.067475,-0.034065,-0.031442,August
20,0.592296,0.778356,0.512543,0.325753,0.621688,-0.067080,-0.034813,-0.027756,August
21,0.543267,0.846532,0.514419,0.414577,0.624812,-0.067811,-0.034732,-0.029053,August
22,0.536395,0.879136,0.502605,0.329278,0.611345,-0.067376,-0.034076,-0.031793,August
23,0.542295,0.877499,0.503367,0.225060,0.596309,-0.066876,-0.031721,-0.029037,August
0,0.465677,0.813315,0.512118,0.501989,0.592483,-0.019456,-0.017307,-0.027017,September
1,0.466113,0.815407,0.501196,0.502601,0.643403,-0.019806,-0.017686,-0.027074,September
2,0.455511,0.808074,0.503406,0.540180,0.691001,-0.019929,-0.017742,-0.027078,September
3,0.462869,0.803936,0.481357,0.439074,0.611423,-0.019540,-0.017761,-0.026550,September
4,0.449890,0.817898,0.475459,0.458087,0.581655,-0.016913,-0.016148,-0.020836,September
5,0.459892,0.801050,0.482544,0.428632,0.515388,0.002282,0.028833,-0.001528,September
6,0.562799,0.692395,0.503772,0.365756,0.326422,0.174271,0.159174,0.535326,September
7,0.652355,0.509928,0.514856,0.375506,0.230956,0.415555,0.284354,0.568546,September
8,0.705856,0.192874,0.531613,0.327931,0.210832,0.551156,0.287242,0.789474,September
9,0.743581,0.111327,0.571700,0.329974,0.196875,0.770628,0.397890,0.926027,September
10,0.755281,0.092146,0.559879,0.362406,0.217977,0.803729,0.425834,0.940520,September
11,0.757563,0.086209,0.558991,0.424336,0.267255,0.811137,0.418322,0.943307,September
12,0.722966,0.172386,0.548124,0.420904,0.242627,0.667969,0.409365,0.817614,September
13,0.675734,0.212004,0.519540,0.410273,0.263981,0.478201,0.364289,0.415737,September
14,0.700872,0.145594,0.490673,0.473291,0.281589,0.519845,0.269159,0.807737,September
15,0.707533,0.148582,0.465764,0.374041,0.288293,0.353546,0.180965,0.873366,September
16,0.658305,0.208905,0.445038,0.285226,0.291847,0.081558,0.054253,0.367071,September
17,0.565652,0.437122,0.445526,0.396195,0.454452,-0.012727,-0.014175,0.008425,September
18,0.563722,0.497311,0.449340,0.563051,0.616331,-0.019391,-0.017075,-0.024787,September
19,0.496446,0.590205,0.461265,0.613427,0.687151,-0.019830,-0.017672,-0.026900,September
20,0.490186,0.456940,0.468630,0.548675,0.683014,-0.019596,-0.017736,-0.026410,September
21,0.461113,0.576050,0.496332,0.570031,0.631957,-0.018800,-0.017643,-0.026502,September
22,0.452140,0.705823,0.516214,0.505261,0.649240,-0.018769,-0.017365,-0.026729,September
23,0.442297,0.763177,0.532867,0.530956,0.659003,-0.016622,-0.015071,-0.026045,September
0,0.125144,0.676912,0.738281,0.280885,0.225075,-0.070757,-0.022659,-0.041858,March
1,0.065392,0.726633,0.733032,0.178224,0.190347,-0.072617,-0.023324,-0.043433,March
2,0.062829,0.797751,0.733191,0.278528,0.248932,-0.072753,-0.023655,-0.043654,March
3,0.058458,0.717643,0.735314,0.298484,0.361473,-0.072843,-0.023606,-0.043488,March
4,0.095537,0.676128,0.730000,0.386526,0.453950,-0.071609,-0.022381,-0.043189,March
5,0.075174,0.691293,0.729262,0.468880,0.469254,-0.066930,-0.018906,-0.024688,March
6,0.108010,0.673153,0.746142,0.486762,0.481264,-0.037854,0.079954,0.115048,March
7,0.184549,0.439939,0.771955,0.383797,0.448540,0.279246,0.462066,0.658357,March
8,0.233147,0.401792,0.814829,0.516840,0.454907,0.444254,0.505929,0.777397,March
