timestamp,temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (m/s),wind_speed_100m (m/s),shortwave_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²)
1642374000,5.9,99,1017.6,1.48,2.28,0.0,0.0,0.0
1642377600,6.0,99,1017.4,1.91,4.05,0.0,0.0,0.0
1642381200,5.3,98,1017.4,1.50,3.99,0.0,0.0,0.0
1642384800,5.0,99,1017.1,1.41,3.19,0.0,0.0,0.0
1642388400,4.1,100,1016.6,1.40,2.98,0.0,0.0,0.0
1642392000,3.5,100,1016.4,1.40,2.83,0.0,0.0,0.0
1642395600,3.3,100,1016.4,1.35,3.06,0.0,0.0,0.0
1642399200,3.0,100,1016.8,1.70,2.60,0.0,0.0,0.0
1642402800,4.1,100,1016.8,1.90,3.88,50.5,46.1,32.8
1642406400,7.1,93,1017.1,2.40,4.88,176.5,112.3,229.0
1642410000,10.7,78,1017.5,1.82,3.83,338.4,101.6,604.1
1642413600,12.8,75,1016.8,2.28,3.24,435.1,93.2,741.1
1642417200,13.7,69,1016.5,4.66,6.55,452.7,100.5,728.1
1642420800,13.5,67,1016.3,5.16,7.52,340.2,132.0,455.0
1642424400,13.5,67,1015.7,5.69,8.27,337.7,92.3,637.7
1642428000,12.9,68,1015.6,5.38,8.04,210.7,66.2,535.4
1642431600,12.0,70,1015.4,4.55,7.66,83.9,34.9,403.7
1642435200,10.7,74,1015.4,4.74,8.49,0.0,0.0,0.0
1642438800,9.9,78,1015.9,4.74,8.56,0.0,0.0,0.0
1642442400,9.7,79,1016.3,5.08,8.94,0.0,0.0,0.0
1642446000,9.6,81,1016.6,5.02,8.64,0.0,0.0,0.0
1642449600,9.4,82,1016.7,4.10,7.50,0.0,0.0,0.0
1642453200,8.9,85,1017.0,3.58,6.97,0.0,0.0,0.0
1642456800,9.0,83,1017.4,3.82,7.41,0.0,0.0,0.0
1642460400,8.7,83,1017.4,3.20,6.44,0.0,0.0,0.0
1642464000,8.8,86,1017.4,3.10,6.42,0.0,0.0,0.0
1642467600,8.0,90,1017.6,3.20,6.78,0.0,0.0,0.0
1642471200,8.8,88,1017.9,4.48,8.68,0.0,0.0,0.0
1642474800,9.9,81,1017.9,4.99,9.21,0.0,0.0,0.0
1642478400,10.5,67,1018.1,4.56,8.56,0.0,0.0,0.0
1642482000,10.9,53,1019.1,4.74,8.93,0.0,0.0,0.0
1642485600,11.0,46,1020.0,5.35,9.49,0.0,0.0,0.0
1642489200,10.8,50,1020.7,4.84,8.73,72.4,37.3,259.0
1642492800,11.9,54,1021.3,4.20,7.50,225.6,74.8,534.4
1642496400,12.4,48,1022.0,6.61,9.71,361.3,87.7,693.8
1642500000,12.3,43,1022.5,7.03,10.15,451.2,90.0,778.2
1642503600,12.2,41,1022.3,6.62,9.44,487.3,90.3,815.3
1642507200,11.6,35,1022.2,6.94,10.00,464.8,83.9,826.5
1642510800,11.1,37,1022.2,6.51,9.42,385.1,75.2,798.4
1642514400,10.6,38,1022.6,6.71,10.12,257.1,59.8,721.3
1642518000,10.0,39,1022.7,5.64,9.48,103.4,33.4,560.2
1642521600,9.1,44,1022.9,4.42,8.14,0.0,0.0,0.0
1642525200,9.0,54,1023.3,4.31,8.30,0.0,0.0,0.0
1642528800,9.3,53,1023.3,4.70,8.70,0.0,0.0,0.0
1642532400,9.4,54,1023.7,4.53,8.41,0.0,0.0,0.0
1642536000,9.1,57,1023.4,4.34,8.20,0.0,0.0,0.0
1642539600,8.9,52,1023.7,4.38,8.26,0.0,0.0,0.0
1642543200,8.2,57,1023.8,3.40,7.20,0.0,0.0,0.0
1642546800,8.2,52,1024.0,4.12,7.82,0.0,0.0,0.0
1642550400,8.7,45,1023.9,4.18,7.78,0.0,0.0,0.0
1642554000,7.9,50,1023.8,3.83,7.61,0.0,0.0,0.0
1642557600,7.6,51,1023.7,3.83,7.65,0.0,0.0,0.0
1642561200,7.4,51,1023.4,3.96,7.69,0.0,0.0,0.0
1642564800,7.2,54,1023.5,3.77,7.47,0.0,0.0,0.0
1642568400,6.8,57,1023.9,3.32,6.89,0.0,0.0,0.0
1642572000,6.1,62,1024.2,2.72,5.98,0.0,0.0,0.0
1642575600,6.6,66,1024.6,2.45,5.33,76.7,37.2,287.1
1642579200,8.9,64,1024.6,2.73,5.08,234.5,74.6,562.2
1642582800,10.1,50,1024.9,3.82,5.32,371.5,87.7,715.2
1642586400,10.6,51,1024.9,3.70,5.10,459.7,91.1,789.4
1642590000,10.8,52,1024.3,3.70,5.00,491.4,90.4,818.5
1642593600,11.0,49,1023.6,3.81,5.20,464.1,88.8,808.4
1642597200,10.5,50,1023.0,3.06,4.16,384.6,76.2,787.4
1642600800,10.1,52,1022.9,2.02,2.82,256.9,60.7,707.8
1642604400,8.9,67,1022.9,0.98,2.26,103.8,34.4,540.8
1642608000,7.5,64,1022.5,1.50,1.75,0.0,0.0,0.0
1642611600,7.7,62,1022.7,0.50,0.63,0.0,0.0,0.0
1642615200,4.0,79,1022.7,1.20,0.45,0.0,0.0,0.0
1642618800,3.3,79,1022.6,1.20,1.17,0.0,0.0,0.0
1642622400,2.7,81,1022.3,1.41,1.84,0.0,0.0,0.0
1642626000,1.8,85,1022.4,1.50,2.40,0.0,0.0,0.0
1642629600,1.8,84,1022.4,1.80,3.06,0.0,0.0,0.0
1642633200,1.9,82,1022.1,1.91,3.34,0.0,0.0,0.0
1642636800,3.0,70,1021.6,2.38,5.36,0.0,0.0,0.0
1642640400,2.9,68,1021.3,2.69,6.45,0.0,0.0,0.0
1642644000,3.5,69,1020.7,3.04,7.07,0.0,0.0,0.0
1642647600,3.5,75,1020.3,3.11,7.02,0.0,0.0,0.0
1642651200,3.6,80,1019.7,3.04,6.80,0.0,0.0,0.0
1642654800,3.6,84,1019.4,2.96,6.51,0.0,0.0,0.0
1642658400,3.5,87,1019.2,2.89,6.33,0.0,0.0,0.0
1642662000,4.8,85,1019.1,3.20,6.49,76.5,39.4,266.9
1642665600,7.9,79,1018.9,2.75,6.00,230.1,78.5,528.9
1642669200,11.3,70,1019.0,1.55,3.70,366.7,86.5,701.5
1642672800,13.0,60,1018.5,2.10,2.95,445.8,96.4,743.4
1642676400,13.6,55,1017.3,2.69,3.61,472.2,100.5,753.6
1642680000,13.7,52,1016.5,3.82,5.23,455.6,94.6,771.8
1642683600,13.0,56,1015.7,3.34,4.90,199.8,123.5,193.0
1642687200,12.6,59,1015.2,3.54,5.09,230.3,69.9,571.4
1642690800,11.4,66,1014.8,2.36,4.67,104.2,36.6,512.3
1642694400,9.1,74,1014.1,2.15,4.94,0.0,0.0,0.0
1642698000,7.8,81,1014.1,2.28,5.72,0.0,0.0,0.0
1642701600,7.7,82,1013.7,3.07,6.94,0.0,0.0,0.0
1642705200,8.1,80,1013.2,3.55,7.47,0.0,0.0,0.0
1642708800,8.0,80,1013.0,3.14,6.82,0.0,0.0,0.0
1642712400,7.7,84,1012.8,2.97,6.52,0.0,0.0,0.0
1642716000,7.9,85,1012.6,3.12,7.05,0.0,0.0,0.0
1642719600,8.2,88,1012.4,3.04,6.96,0.0,0.0,0.0
1642723200,10.7,78,1011.7,4.27,8.10,0.0,0.0,0.0
1642726800,10.3,82,1011.7,4.47,8.58,0.0,0.0,0.0
1642730400,10.0,86,1011.2,4.11,7.88,0.0,0.0,0.0
1642734000,9.1,91,1010.8,3.38,6.87,0.0,0.0,0.0
1642737600,8.4,91,1010.4,3.45,7.11,0.0,0.0,0.0
1642741200,8.6,83,1010.3,3.57,7.43,0.0,0.0,0.0
1642744800,7.8,85,1010.7,3.03,6.65,0.0,0.0,0.0
1642748400,8.3,85,1011.2,3.37,6.59,63.3,37.1,185.4
1642752000,9.8,82,1011.3,3.01,6.05,152.7,91.6,211.3
1642755600,10.9,76,1011.6,2.92,4.66,266.3,142.9,306.6
1642759200,11.8,71,1011.4,2.57,3.67,353.6,157.5,414.6
1642762800,12.3,66,1010.7,3.29,4.59,327.0,172.7,310.9
1642766400,12.1,64,1010.5,4.32,6.01,163.2,141.0,47.1
1642770000,11.1,67,1010.3,5.69,8.26,300.8,100.9,501.3
1642773600,10.3,75,1010.4,4.25,6.26,149.2,83.3,231.9
1642777200,9.4,81,1010.8,4.84,7.27,68.2,53.6,108.2
1642780800,8.2,81,1011.1,5.13,8.30,0.0,0.0,0.0
1642784400,8.1,74,1011.8,5.19,8.82,0.0,0.0,0.0
1642788000,8.4,62,1012.2,5.82,9.49,0.0,0.0,0.0
1642791600,8.3,57,1013.0,6.18,9.85,0.0,0.0,0.0
1642795200,8.1,52,1013.3,5.73,9.19,0.0,0.0,0.0
1642798800,7.7,54,1014.1,5.92,9.39,0.0,0.0,0.0
1642802400,7.9,51,1014.2,4.60,7.91,0.0,0.0,0.0
1642806000,7.7,52,1014.4,5.18,8.80,0.0,0.0,0.0
1642809600,6.7,62,1014.5,4.41,7.51,0.0,0.0,0.0
1642813200,6.5,45,1014.2,5.99,10.16,0.0,0.0,0.0
1642816800,6.1,49,1014.2,6.44,10.61,0.0,0.0,0.0
1642820400,5.8,51,1014.2,5.73,9.63,0.0,0.0,0.0
1642824000,6.0,51,1013.9,6.11,10.00,0.0,0.0,0.0
1642827600,5.3,52,1014.7,6.91,11.10,0.0,0.0,0.0
1642831200,4.9,52,1015.6,6.40,10.30,0.0,0.0,0.0
1642834800,5.6,45,1015.9,6.81,10.92,80.6,41.4,273.5
1642838400,6.8,38,1016.2,8.13,11.95,193.5,99.4,322.7
1642842000,7.4,39,1016.1,7.32,10.72,345.6,121.0,554.6
1642845600,7.6,42,1016.3,7.54,10.86,471.4,102.8,774.1
1642849200,7.7,44,1016.2,7.13,10.14,503.8,105.6,796.6
1642852800,8.1,40,1015.3,7.95,11.49,447.3,125.6,677.6
1642856400,8.1,41,1015.1,7.69,11.18,289.3,157.4,327.7
1642860000,8.1,41,1015.3,6.69,10.02,166.9,114.9,180.7
1642863600,7.6,44,1015.1,5.31,8.66,99.1,45.7,384.1
1642867200,7.2,45,1014.9,4.26,7.64,0.0,0.0,0.0
1642870800,5.8,57,1015.4,5.44,8.99,0.0,0.0,0.0
1642874400,5.0,72,1015.9,5.26,8.85,0.0,0.0,0.0
1642878000,5.1,88,1016.1,5.91,10.04,0.0,0.0,0.0
1642881600,5.0,91,1016.6,6.44,10.35,0.0,0.0,0.0
1642885200,6.5,74,1016.1,4.75,8.66,0.0,0.0,0.0
1642888800,7.1,46,1016.6,7.07,11.93,0.0,0.0,0.0
1642892400,7.4,44,1016.9,6.65,10.92,0.0,0.0,0.0
1642896000,6.7,46,1017.4,5.71,9.75,0.0,0.0,0.0
1642899600,6.6,44,1017.5,5.64,9.72,0.0,0.0,0.0
1642903200,6.5,40,1017.9,6.08,10.22,0.0,0.0,0.0
1642906800,6.3,41,1018.0,5.56,9.44,0.0,0.0,0.0
1642910400,6.3,43,1018.3,5.59,9.45,0.0,0.0,0.0
1642914000,6.0,44,1018.8,4.81,8.28,0.0,0.0,0.0
1642917600,5.3,51,1019.3,3.26,6.53,0.0,0.0,0.0
1642921200,5.5,57,1020.0,3.04,6.00,78.3,45.7,224.1
1642924800,6.9,51,1020.3,3.69,5.75,207.6,108.4,337.2
1642928400,7.5,46,1020.6,5.07,7.23,354.6,119.7,575.7
1642932000,7.9,44,1020.8,5.98,8.51,443.4,127.5,659.3
1642935600,7.8,44,1020.4,6.84,9.77,405.3,150.4,506.7
1642939200,8.2,46,1019.8,7.31,10.38,387.6,152.7,490.9
1642942800,8.0,44,1019.2,7.38,10.65,355.1,112.9,596.2
1642946400,7.9,41,1018.8,7.25,10.84,245.1,80.3,564.9
1642950000,7.5,46,1018.2,6.92,10.98,112.3,40.9,500.5
1642953600,7.9,47,1017.9,6.94,11.20,0.0,0.0,0.0
1642957200,7.7,54,1018.1,5.37,8.63,0.0,0.0,0.0
1642960800,6.8,79,1017.6,4.53,7.58,0.0,0.0,0.0
1642964400,7.0,78,1017.3,4.39,7.47,0.0,0.0,0.0
1642968000,6.9,69,1017.1,6.00,9.82,0.0,0.0,0.0
1642971600,7.4,56,1017.1,6.91,11.06,0.0,0.0,0.0
1642975200,7.0,53,1017.5,5.70,9.19,0.0,0.0,0.0
1642978800,6.2,53,1017.7,6.54,10.48,0.0,0.0,0.0
1642982400,5.0,54,1017.8,7.99,12.49,0.0,0.0,0.0
1642986000,4.6,50,1018.1,8.35,13.12,0.0,0.0,0.0
1642989600,4.3,47,1018.0,8.06,12.64,0.0,0.0,0.0
1642993200,4.4,40,1018.1,8.51,13.37,0.0,0.0,0.0
1642996800,4.2,39,1018.1,8.37,13.27,0.0,0.0,0.0
1643000400,3.9,40,1018.9,8.02,12.70,0.0,0.0,0.0
1643004000,3.5,42,1019.4,6.29,10.12,0.0,0.0,0.0
1643007600,4.1,44,1019.4,5.94,9.60,91.2,45.6,308.1
1643011200,4.8,39,1019.6,7.24,10.71,244.1,85.8,533.4
1643014800,4.9,40,1020.1,6.93,9.82,345.1,113.9,562.7
1643018400,4.1,50,1020.5,6.30,8.91,368.4,169.2,412.8
1643022000,4.5,47,1020.0,7.10,10.08,338.3,194.1,284.7
1643025600,4.5,54,1019.6,6.94,10.14,413.8,148.9,549.6
1643029200,3.9,51,1019.2,6.96,10.08,202.3,100.2,249.0
1643032800,4.2,46,1019.3,6.96,10.21,203.3,92.1,376.3
1643036400,3.9,42,1019.5,6.95,10.63,114.6,41.3,501.1
1643040000,3.4,43,1019.9,7.84,12.19,0.0,0.0,0.0
1643043600,3.4,44,1020.3,7.92,12.27,0.0,0.0,0.0
1643047200,3.5,45,1020.9,7.69,12.04,0.0,0.0,0.0
1643050800,3.3,42,1021.2,6.72,10.61,0.0,0.0,0.0
1643054400,3.1,37,1021.6,6.15,9.91,0.0,0.0,0.0
1643058000,2.9,37,1022.0,6.10,9.95,0.0,0.0,0.0
1643061600,2.7,39,1022.5,6.30,10.22,0.0,0.0,0.0
1643065200,2.4,41,1022.9,6.23,10.04,0.0,0.0,0.0
1643068800,2.9,43,1022.5,6.60,10.30,0.0,0.0,0.0
1643072400,2.4,50,1023.0,6.83,10.62,0.0,0.0,0.0
1643076000,2.4,47,1023.0,6.44,10.23,0.0,0.0,0.0
1643079600,2.4,49,1023.1,6.08,9.84,0.0,0.0,0.0
1643083200,2.6,48,1023.0,5.50,9.08,0.0,0.0,0.0
1643086800,2.4,52,1023.2,5.28,8.86,0.0,0.0,0.0
1643090400,2.2,58,1023.5,4.48,7.83,0.0,0.0,0.0
1643094000,2.9,61,1023.8,3.92,6.82,93.2,45.5,316.9
1643097600,4.4,54,1023.8,4.55,6.58,254.1,81.6,575.5
1643101200,5.1,53,1023.9,4.68,6.58,395.5,93.1,730.2
1643104800,5.6,50,1023.8,5.22,7.21,488.2,96.4,806.4
1643108400,6.2,45,1023.3,6.17,8.67,523.3,96.5,836.0
1643112000,6.6,52,1022.5,7.12,10.08,499.1,90.0,842.1
1643115600,6.8,50,1022.2,7.03,9.94,404.1,89.4,760.4
1643119200,6.7,47,1021.7,5.84,8.47,261.1,87.3,580.7
1643122800,6.7,47,1021.2,4.97,7.83,110.3,46.9,422.4
1643126400,6.2,50,1021.4,4.85,8.10,0.0,0.0,0.0
1643130000,6.4,49,1021.5,5.32,8.71,0.0,0.0,0.0
1643133600,6.4,47,1021.6,5.00,8.45,0.0,0.0,0.0
1643137200,6.4,47,1021.3,4.75,8.22,0.0,0.0,0.0
1643140800,6.3,48,1021.1,4.05,7.43,0.0,0.0,0.0
1643144400,5.4,54,1020.9,3.19,6.54,0.0,0.0,0.0
1643148000,4.2,61,1020.7,3.13,6.41,0.0,0.0,0.0
1643151600,4.8,59,1020.5,4.00,7.37,0.0,0.0,0.0
1643155200,7.1,64,1019.8,4.25,7.42,0.0,0.0,0.0
1643158800,6.7,66,1019.7,4.12,7.30,0.0,0.0,0.0
1643162400,6.0,68,1019.7,3.01,6.48,0.0,0.0,0.0
1643166000,5.7,67,1019.7,3.42,6.84,0.0,0.0,0.0
1643169600,5.2,66,1019.7,3.47,7.11,0.0,0.0,0.0
1643173200,5.1,68,1019.9,3.24,6.84,0.0,0.0,0.0
1643176800,4.7,72,1019.9,2.42,5.94,0.0,0.0,0.0
1643180400,5.6,73,1020.0,2.10,5.08,93.0,45.4,310.9
1643184000,7.9,68,1020.0,1.82,3.63,248.2,81.4,551.2
1643187600,9.4,58,1020.0,1.10,1.50,377.9,99.9,666.1
1643191200,10.4,56,1019.9,2.06,2.84,407.8,183.0,459.2
1643194800,11.0,62,1019.0,4.30,6.08,343.5,167.7,341.9
1643198400,11.9,60,1018.2,4.56,6.39,361.9,163.5,405.0
1643202000,11.2,55,1018.0,4.30,6.08,353.3,108.6,585.6
1643205600,10.1,60,1018.0,2.86,4.02,255.8,85.0,563.4
1643209200,9.1,66,1018.1,1.92,3.47,114.5,45.3,449.9
1643212800,6.0,83,1018.2,2.40,3.13,0.0,0.0,0.0
1643216400,6.2,79,1018.7,1.99,2.68,0.0,0.0,0.0
1643220000,7.3,74,1018.9,0.85,1.58,0.0,0.0,0.0
1643223600,4.2,86,1018.9,1.22,1.33,0.0,0.0,0.0
1643227200,3.1,90,1019.1,1.60,2.06,0.0,0.0,0.0
1643230800,2.7,91,1019.0,1.50,2.24,0.0,0.0,0.0
1643234400,3.2,90,1019.1,1.39,1.66,0.0,0.0,0.0
1643238000,3.0,92,1018.9,2.50,3.21,0.0,0.0,0.0
1643241600,6.1,87,1018.8,1.90,4.10,0.0,0.0,0.0
1643245200,7.2,85,1018.9,1.91,3.94,0.0,0.0,0.0
1643248800,6.9,90,1018.8,1.81,4.08,0.0,0.0,0.0
1643252400,6.1,95,1018.5,1.90,3.40,0.0,0.0,0.0
1643256000,5.9,95,1018.5,3.00,5.59,0.0,0.0,0.0
1643259600,6.2,92,1018.9,2.88,5.89,0.0,0.0,0.0
1643263200,5.6,92,1019.3,2.28,5.09,0.0,0.0,0.0
1643266800,6.4,92,1020.0,2.28,4.38,90.7,51.8,249.5
1643270400,8.3,89,1020.1,2.33,4.21,234.5,89.1,475.8
1643274000,10.3,81,1020.3,2.38,3.58,357.0,132.0,534.8
1643277600,11.7,69,1020.4,3.72,5.15,453.8,133.8,648.9
1643281200,12.2,65,1019.8,3.86,5.44,424.8,118.9,590.5
1643284800,12.2,62,1019.4,2.75,3.71,454.9,104.5,709.8
1643288400,12.1,62,1018.8,3.20,4.42,372.8,125.2,587.1
1643292000,11.3,68,1018.6,2.40,3.34,233.8,121.1,367.0
1643295600,10.5,72,1018.6,1.30,2.19,99.3,54.4,285.0
1643299200,7.9,82,1018.5,1.64,2.40,0.0,0.0,0.0
1643302800,8.7,78,1018.7,0.90,1.61,0.0,0.0,0.0
1643306400,4.8,91,1018.5,1.14,0.30,0.0,0.0,0.0
1643310000,5.1,93,1018.5,1.06,1.08,0.0,0.0,0.0
1643313600,3.2,99,1018.6,1.90,1.77,0.0,0.0,0.0
1643317200,3.0,100,1018.7,2.28,3.44,0.0,0.0,0.0
1643320800,3.6,99,1018.8,2.21,4.89,0.0,0.0,0.0
1643324400,4.0,96,1018.7,2.33,5.48,0.0,0.0,0.0
1643328000,4.2,95,1018.3,1.75,4.46,0.0,0.0,0.0
1643331600,2.9,98,1017.9,1.72,3.01,0.0,0.0,0.0
1643335200,3.0,99,1017.5,1.34,2.75,0.0,0.0,0.0
1643338800,2.4,99,1017.0,1.61,2.91,0.0,0.0,0.0
1643342400,2.2,99,1016.8,1.42,3.24,0.0,0.0,0.0
1643346000,2.1,99,1017.0,1.35,3.36,0.0,0.0,0.0
1643349600,2.1,100,1017.2,1.42,3.37,0.0,0.0,0.0
1643353200,3.9,100,1017.1,2.55,3.86,94.8,53.9,258.1
1643356800,7.8,87,1017.3,2.78,5.26,245.7,91.5,499.4
1643360400,10.3,71,1017.6,2.16,3.44,394.5,92.9,711.2
1643364000,11.9,61,1017.3,1.72,2.22,483.6,102.7,766.6
1643367600,12.7,56,1016.8,2.11,2.75,515.3,101.6,792.5
1643371200,13.9,52,1016.0,3.38,4.53,483.2,105.5,758.7
1643374800,12.5,63,1015.4,4.10,5.62,308.2,152.7,365.0
1643378400,11.8,65,1015.0,2.86,4.30,139.8,109.6,96.8
1643382000,11.5,68,1014.8,2.30,4.53,108.2,51.4,351.4
1643385600,10.3,73,1014.6,1.84,4.48,0.0,0.0,0.0
1643389200,8.2,84,1014.6,2.26,5.82,0.0,0.0,0.0
1643392800,8.1,85,1014.6,2.69,6.31,0.0,0.0,0.0
1643396400,8.3,83,1014.5,4.07,7.88,0.0,0.0,0.0
1643400000,8.2,85,1014.4,3.78,7.28,0.0,0.0,0.0
1643403600,7.8,85,1014.2,4.70,8.72,0.0,0.0,0.0
1643407200,7.4,90,1014.1,3.61,6.72,0.0,0.0,0.0
1643410800,8.5,85,1014.2,4.88,8.45,0.0,0.0,0.0
1643414400,8.3,67,1015.2,6.82,11.59,0.0,0.0,0.0
1643418000,8.9,53,1014.5,7.15,11.67,0.0,0.0,0.0
1643421600,9.2,49,1014.1,7.34,11.83,0.0,0.0,0.0
1643425200,9.0,46,1013.8,7.82,12.55,0.0,0.0,0.0
1643428800,8.8,47,1013.9,7.47,12.15,0.0,0.0,0.0
1643432400,8.6,46,1014.5,7.53,12.24,0.0,0.0,0.0
1643436000,8.2,47,1015.3,7.23,11.74,0.0,0.0,0.0
1643439600,8.4,49,1015.9,7.28,11.64,98.2,51.2,290.6
1643443200,9.2,45,1016.1,7.74,11.91,241.1,88.6,488.7
1643446800,9.3,44,1016.5,9.08,13.38,325.5,120.3,479.6
1643450400,9.6,43,1016.7,8.68,12.66,476.0,114.4,722.1
1643454000,9.7,43,1016.3,8.55,12.36,512.2,114.8,755.6
1643457600,9.8,39,1015.7,9.41,13.44,499.8,101.7,793.3
1643461200,9.3,42,1015.6,8.80,12.84,406.4,95.2,723.7
1643464800,9.2,42,1015.8,8.39,12.43,296.0,72.1,710.1
1643468400,8.7,46,1015.9,7.82,12.13,136.9,44.3,559.6
1643472000,8.2,46,1016.0,6.84,11.07,0.0,0.0,0.0
1643475600,7.9,48,1016.5,6.43,10.58,0.0,0.0,0.0
1643479200,7.9,49,1016.7,6.10,10.24,0.0,0.0,0.0
1643482800,7.8,50,1016.8,5.61,9.58,0.0,0.0,0.0
1643486400,7.6,50,1016.7,5.23,9.12,0.0,0.0,0.0
1643490000,7.4,50,1016.8,4.93,8.81,0.0,0.0,0.0
1643493600,7.1,51,1016.9,4.63,8.52,0.0,0.0,0.0
1643497200,6.8,54,1016.8,4.21,7.99,0.0,0.0,0.0
1643500800,7.2,59,1015.8,4.00,7.50,0.0,0.0,0.0
1643504400,6.9,59,1015.7,3.71,7.14,0.0,0.0,0.0
1643508000,6.2,61,1015.3,3.04,6.52,0.0,0.0,0.0
1643511600,5.6,65,1014.6,2.47,5.70,0.0,0.0,0.0
1643515200,5.2,69,1014.5,2.36,5.49,0.0,0.0,0.0
1643518800,5.1,70,1014.5,2.36,5.57,0.0,0.0,0.0
1643522400,5.3,67,1014.7,2.33,5.58,0.0,0.0,0.0
1643526000,5.8,69,1014.5,2.73,5.26,100.5,50.3,305.3
1643529600,8.1,71,1014.9,3.13,7.36,253.5,81.9,544.0
1643533200,10.4,67,1015.0,3.70,5.59,395.0,93.9,698.0
1643536800,12.0,58,1014.6,4.47,6.26,489.7,97.3,777.7
1643540400,12.5,56,1014.1,4.33,5.95,515.3,111.8,761.3
1643544000,13.4,56,1012.2,3.14,4.07,501.0,96.9,798.5
1643547600,13.3,54,1011.4,2.62,3.49,423.2,86.1,776.3
1643551200,13.0,56,1011.0,2.06,2.73,294.1,73.1,691.8
1643554800,11.7,65,1010.9,1.52,2.94,140.0,43.9,566.6
1643558400,8.7,75,1011.1,2.01,2.69,0.0,0.0,0.0
1643562000,9.4,70,1011.5,0.95,1.68,0.0,0.0,0.0
1643565600,8.6,72,1011.8,0.91,1.50,0.0,0.0,0.0
1643569200,6.0,81,1012.0,1.30,1.62,0.0,0.0,0.0
1643572800,5.4,78,1012.0,1.66,2.38,0.0,0.0,0.0
1643576400,3.6,81,1012.2,2.33,4.74,0.0,0.0,0.0
1643580000,4.9,68,1012.2,2.40,4.96,0.0,0.0,0.0
1643583600,4.5,70,1012.2,2.20,5.06,0.0,0.0,0.0
1643587200,4.3,76,1012.1,2.16,5.28,0.0,0.0,0.0
1643590800,4.2,79,1012.0,2.12,4.95,0.0,0.0,0.0
1643594400,4.5,80,1011.8,2.52,5.51,0.0,0.0,0.0
1643598000,5.0,81,1011.4,2.82,6.08,0.0,0.0,0.0
1643601600,4.6,87,1011.1,1.98,5.31,0.0,0.0,0.0
1643605200,2.6,91,1011.0,3.19,4.25,0.0,0.0,0.0
1643608800,2.7,90,1010.6,3.18,4.02,0.0,0.0,0.0
1643612400,5.8,87,1010.6,1.22,3.10,106.9,49.4,343.1
1643616000,9.4,80,1010.3,0.50,1.75,267.1,81.7,581.4
1643619600,11.9,72,1009.7,1.04,1.53,409.5,92.7,728.2
1643623200,12.7,62,1008.9,2.06,2.82,504.5,95.1,805.0
1643626800,13.3,55,1007.3,2.33,3.14,540.7,95.5,833.4
1643630400,14.1,49,1005.2,4.35,5.92,486.6,147.3,664.8
1643634000,13.5,47,1003.7,4.53,6.52,382.3,160.4,506.0
1643637600,12.8,50,1002.6,4.30,6.46,227.3,152.4,231.5
1643641200,11.8,58,1001.6,3.62,6.34,103.6,79.5,139.3
1643644800,10.4,64,1000.9,3.23,6.40,0.0,0.0,0.0
1643648400,9.8,73,1000.2,4.24,7.91,0.0,0.0,0.0
1643652000,10.0,82,999.2,4.66,8.30,0.0,0.0,0.0
1643655600,10.6,80,998.1,4.57,8.14,0.0,0.0,0.0
1643659200,9.9,85,997.1,3.40,6.61,0.0,0.0,0.0
1643662800,10.1,87,996.0,2.97,5.82,0.0,0.0,0.0
1643666400,9.8,91,994.7,3.45,6.65,0.0,0.0,0.0
1643670000,9.7,91,992.9,4.49,8.20,0.0,0.0,0.0
1643673600,9.4,95,992.2,2.48,5.24,0.0,0.0,0.0
1643677200,9.1,97,991.1,1.92,4.17,0.0,0.0,0.0
1643680800,9.1,96,990.3,2.34,4.85,0.0,0.0,0.0
1643684400,9.0,95,989.7,2.34,4.92,0.0,0.0,0.0
1643688000,8.6,92,989.6,3.02,6.09,0.0,0.0,0.0
1643691600,8.3,93,989.8,3.54,6.52,0.0,0.0,0.0
1643695200,8.1,93,990.0,3.45,6.32,0.0,0.0,0.0
1643698800,7.9,93,990.5,2.02,3.91,30.3,30.3,0.0
1643702400,8.1,95,990.9,2.42,4.51,71.1,71.1,0.0
1643706000,9.1,94,991.3,2.06,4.83,93.7,93.7,0.0
1643709600,9.1,92,992.0,7.00,11.38,116.5,116.5,0.0
1643713200,8.0,89,992.4,7.20,12.01,53.9,53.9,0.0
1643716800,8.6,81,993.0,8.94,13.99,151.3,149.3,3.8
1643720400,8.5,74,993.4,9.37,14.47,111.0,110.1,2.1
1643724000,8.3,72,993.8,9.42,14.62,75.1,75.1,0.0
1643727600,8.0,74,994.3,9.75,15.10,48.7,48.7,0.0
1643731200,8.2,69,995.1,9.73,15.19,0.8,0.7,1.8
1643734800,8.5,64,996.0,10.46,16.23,0.0,0.0,0.0
1643738400,8.5,62,996.9,10.48,16.24,0.0,0.0,0.0
1643742000,8.8,58,997.8,9.82,15.36,0.0,0.0,0.0
1643745600,8.8,56,998.3,9.53,14.88,0.0,0.0,0.0
1643749200,8.6,58,999.0,8.93,14.12,0.0,0.0,0.0
1643752800,8.5,57,999.4,8.08,12.86,0.0,0.0,0.0
1643756400,8.1,59,999.7,7.55,12.20,0.0,0.0,0.0
1643760000,9.2,52,999.1,7.24,11.60,0.0,0.0,0.0
